2020-5-8T15:19Z,2,Kenosha;WI,20.00,1.62,DoorDashKenosha;WI20.002020-5-8T15:19Z2020-5-8T16:33Z2,2020-5-8T16:33Z,16.22
2020-3-16T11:32Z,10,Kenosha;WI,64.81,1.95,DoorDashKenosha;WI64.812020-3-16T11:32Z2020-3-16T16:40Z10,2020-3-16T16:40Z,12.63
2020-5-7T17:27Z,7,Kenosha;WI,67.75,2.35,DoorDashKenosha;WI67.752020-5-7T17:27Z2020-5-7T20:26Z7,2020-5-7T20:26Z,22.71
2020-7-23T16:35Z,6,Kenosha;WI,62.00,1.57,DoorDashKenosha;WI62.002020-7-23T16:35Z2020-7-23T20:25Z6,2020-7-23T20:25Z,16.17
2020-7-9T16:41Z,4,Kenosha;WI,34.00,1.85,DoorDashKenosha;WI34.002020-7-9T16:41Z2020-7-9T18:51Z4,2020-7-9T18:51Z,15.69
2020-4-16T17:02Z,9,Kenosha;WI,81.40,2.39,DoorDashKenosha;WI81.402020-4-16T17:02Z2020-4-16T20:48Z9,2020-4-16T20:48Z,21.61
2020-8-12T16:39Z,6,Kenosha;WI,55.00,1.71,DoorDashKenosha;WI55.002020-8-12T16:39Z2020-8-12T20:10Z6,2020-8-12T20:10Z,15.64
2020-6-16T17:00Z,7,Kenosha;WI,58.00,2.09,DoorDashKenosha;WI58.002020-6-16T17:00Z2020-6-16T20:21Z7,2020-6-16T20:21Z,17.31
2020-3-11T11:19Z,9,Kenosha;WI,74.25,2.28,DoorDashKenosha;WI74.252020-3-11T11:19Z2020-3-11T15:16Z9,2020-3-11T15:16Z,18.80
2020-8-31T16:30Z,6,Kenosha;WI,56.00,1.66,DoorDashKenosha;WI56.002020-8-31T16:30Z2020-8-31T20:07Z6,2020-8-31T20:07Z,15.48
2020-3-9T11:08Z,11,Kenosha;WI,79.00,2.30,DoorDashKenosha;WI79.002020-3-9T11:08Z2020-3-9T15:55Z11,2020-3-9T15:55Z,16.52
2020-6-29T18:16Z,5,Kenosha;WI,50.99,2.10,DoorDashKenosha;WI50.992020-6-29T18:16Z2020-6-29T20:39Z5,2020-6-29T20:39Z,21.39
2020-3-24T10:56Z,8,Kenosha;WI,62.48,1.94,DoorDashKenosha;WI62.482020-3-24T10:56Z2020-3-24T15:03Z8,2020-3-24T15:03Z,15.18
2020-5-18T14:24Z,3,Kenosha;WI,31.97,2.05,DoorDashKenosha;WI31.972020-5-18T14:24Z2020-5-18T15:52Z3,2020-5-18T15:52Z,21.80
2020-3-28T15:01Z,12,Kenosha;WI,126.54,2.14,DoorDashKenosha;WI126.542020-3-28T15:01Z2020-3-28T20:38Z12,2020-3-28T20:38Z,22.53
2020-8-23T15:12Z,2,Kenosha;WI,11.00,1.24,DoorDashKenosha;WI11.002020-8-23T15:12Z2020-8-23T16:49Z2,2020-8-23T16:49Z,6.80
2020-4-10T10:58Z,10,Kenosha;WI,88.35,2.52,DoorDashKenosha;WI88.352020-4-10T10:58Z2020-4-10T14:56Z10,2020-4-10T14:56Z,22.27
2020-5-9T18:16Z,8,Kenosha;WI,69.70,2.13,DoorDashKenosha;WI69.702020-5-9T18:16Z2020-5-9T22:01Z8,2020-5-9T22:01Z,18.59
2020-5-13T16:04Z,10,Kenosha;WI,87.82,2.26,DoorDashKenosha;WI87.822020-5-13T16:04Z2020-5-13T20:29Z10,2020-5-13T20:29Z,19.88
2020-5-6T11:39Z,8,Kenosha;WI,65.24,2.07,DoorDashKenosha;WI65.242020-5-6T11:39Z2020-5-6T15:31Z8,2020-5-6T15:31Z,16.87
2020-3-23T17:35Z,6,Kenosha;WI,54.50,2.65,DoorDashKenosha;WI54.502020-3-23T17:35Z2020-3-23T19:51Z6,2020-3-23T19:51Z,24.04
2020-5-3T16:13Z,9,Kenosha;WI,83.81,3.03,DoorDashKenosha;WI83.812020-5-3T16:13Z2020-5-3T19:11Z9,2020-5-3T19:11Z,28.25
2020-7-13T17:07Z,9,Kenosha;WI,73.94,2.21,DoorDashKenosha;WI73.942020-7-13T17:07Z2020-7-13T21:11Z9,2020-7-13T21:11Z,18.18
2020-3-13T11:08Z,16,Kenosha;WI,149.25,1.83,DoorDashKenosha;WI149.252020-3-13T11:08Z2020-3-13T19:53Z16,2020-3-13T19:53Z,17.06
2020-5-21T17:05Z,8,Kenosha;WI,75.94,2.34,DoorDashKenosha;WI75.942020-5-21T17:05Z2020-5-21T20:30Z8,2020-5-21T20:30Z,22.23
2020-5-4T16:11Z,6,Kenosha;WI,42.29,2.48,DoorDashKenosha;WI42.292020-5-4T16:11Z2020-5-4T18:36Z6,2020-5-4T18:36Z,17.50
2020-3-21T20:58Z,2,Kenosha;WI,14.00,3.16,DoorDashKenosha;WI14.002020-3-21T20:58Z2020-3-21T21:36Z2,2020-3-21T21:36Z,22.11
2020-8-11T16:59Z,6,Kenosha;WI,56.00,1.89,DoorDashKenosha;WI56.002020-8-11T16:59Z2020-8-11T20:09Z6,2020-8-11T20:09Z,17.68
2020-8-17T17:00Z,9,Kenosha;WI,85.22,2.13,DoorDashKenosha;WI85.222020-8-17T17:00Z2020-8-17T21:13Z9,2020-8-17T21:13Z,20.21
2020-4-22T17:34Z,6,Kenosha;WI,66.50,2.24,DoorDashKenosha;WI66.502020-4-22T17:34Z2020-4-22T20:15Z6,2020-4-22T20:15Z,24.78
2020-4-27T11:33Z,11,Kenosha;WI,79.00,2.40,DoorDashKenosha;WI79.002020-4-27T11:33Z2020-4-27T16:08Z11,2020-4-27T16:08Z,17.24
2020-4-29T15:51Z,4,Kenosha;WI,38.50,2.58,DoorDashKenosha;WI38.502020-4-29T15:51Z2020-4-29T17:24Z4,2020-4-29T17:24Z,24.84
2020-4-22T11:05Z,6,Kenosha;WI,57.25,1.62,DoorDashKenosha;WI57.252020-4-22T11:05Z2020-4-22T14:47Z6,2020-4-22T14:47Z,15.47
2020-3-17T11:09Z,8,Kenosha;WI,69.18,1.81,DoorDashKenosha;WI69.182020-3-17T11:09Z2020-3-17T15:34Z8,2020-3-17T15:34Z,15.66
2020-5-15T15:38Z,14,Kenosha;WI,124.50,2.38,DoorDashKenosha;WI124.502020-5-15T15:38Z2020-5-15T21:31Z14,2020-5-15T21:31Z,21.16
2020-8-6T16:41Z,8,Kenosha;WI,66.96,2.01,DoorDashKenosha;WI66.962020-8-6T16:41Z2020-8-6T20:40Z8,2020-8-6T20:40Z,16.81
2020-6-19T16:03Z,13,Kenosha;WI,104.84,2.42,DoorDashKenosha;WI104.842020-6-19T16:03Z2020-6-19T21:25Z13,2020-6-19T21:25Z,19.54
2020-8-14T16:36Z,7,Kenosha;WI,76.00,1.75,DoorDashKenosha;WI76.002020-8-14T16:36Z2020-8-14T20:36Z7,2020-8-14T20:36Z,19.00
2020-3-18T17:04Z,6,Kenosha;WI,53.00,1.79,DoorDashKenosha;WI53.002020-3-18T17:04Z2020-3-18T20:25Z6,2020-3-18T20:25Z,15.82
